"CLINIC_ID","CLINIC_CREATED_AT","BUSINESS_SEGMENTATION","IS_CHAIN_CLINIC","FIRST_USER_HUBSPOT_SOURCE","INTEREST_REASONS","INTEREST_CATEGORY_SIGNUP","HAS_INTEREST_BNPL","HAS_INTEREST_BNPL_ONLY","HAS_INTEREST_SAAS","TRIAL_DURATION","TRIAL_START_DATE","TRIAL_END_DATE","TRIAL_START_HOUR","TRIAL_START_HOUR_CATEGORY","TRIAL_START_DAY_OF_WEEK","TRIAL_START_DAY_OF_WEEK_CATEGORY","HAS_USER_CREATED","MARKETING_ATTRIBUITION","MARKETING_ATTRIBUITION_CHANNEL_GROUP","MARKETING_ATTRIBUITION_CAMPAIGN","MARKETING_ATTRIBUITION_CAMPAIGN_PRODUCT","MARKETING_ATTRIBUITION_AD_GROUP","IS_PAID_MEDIUM","HAS_ASKED_FOR_ACCREDITATION","HAS_STARTED_ACCREDITATION_AND_NOT_FINISHED","IS_ACCREDITATION_APPROVED","IS_ACCREDITATION_REPROVED","CLINIC_ACCREDITATION_STATUS","REQUEST_FINISHED_AT","ACCREDITATION_REQUESTED_AT","ACCREDITATION_APPROVED_AT","ACCREDITATION_REJECTED_AT"
"9083","2023-08-02 11:09:15.185","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","11","Business Hours","3","Weekday",true,"Site - pediu ajuda","Other - known",,"None",,false,true,false,true,false,"Concluído","2023-08-02 12:10:22.619","2023-08-02 12:10:22.620","2023-08-02 19:41:07.548",
"9084","2023-08-02 11:37:11.635","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-08-02","2023-08-09","11","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"9085","2023-08-02 11:40:23.448","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","11","Business Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","interesses-validados",true,true,false,true,false,"Concluído","2023-08-04 17:51:47.420","2023-08-04 17:51:47.420","2023-08-11 11:26:11.890",
"9086","2023-08-02 11:59:51.807","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","11","Business Hours","3","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"9087","2023-08-02 12:08:59.074","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","12","Business Hours","3","Weekday",true,"Organic - social","Organic",,"None",,false,false,false,false,false,,,,,
"9088","2023-08-02 12:42:40.407","Independente",false,"Inbound","[""calendar"", ""patients_management"", ""finance_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-08-02","2023-08-09","12","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"9089","2023-08-02 13:09:21.026","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","13","Business Hours","3","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"9090","2023-08-02 13:14:58.794","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","13","Business Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","interesses-validados",true,false,false,false,false,,,,,
"9091","2023-08-02 13:15:45.691","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","13","Business Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"9092","2023-08-02 14:03:09.855","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"20","2023-08-02","2023-08-11","14","Business Hours","3","Weekday",true,"Organic - referral","Organic",,"None",,false,true,false,true,false,"Concluído","2023-08-03 19:49:17.299","2023-08-03 19:49:17.301","2023-08-09 15:10:22.953",
"9093","2023-08-02 14:21:32.187","Independente",false,"Inbound","[""patients_management"", ""bnpl"", ""calendar"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-08-02","2023-08-09","14","Business Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_agenda","SaaS","lal-all-1",true,false,false,false,false,,,,,
"9094","2023-08-02 14:38:45.268","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","14","Business Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"9095","2023-08-02 14:41:34.901","Independente",false,"Inbound","[""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"16","2023-08-02","2023-08-18","14","Business Hours","3","Weekday",true,"Other","Other",,"None",,false,false,true,false,false,"Incompleta",,,,
"9096","2023-08-02 15:03:50.171","Independente",false,"Inbound","[""finance_management"", ""patients_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","15","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"9097","2023-08-02 15:06:44.709","Independente",false,"Inbound","[""calendar"", ""finance_management"", ""bnpl"", ""patients_management""]","BNPL e SaaS",true,false,true,"38","2023-08-02","2023-09-09","15","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"9098","2023-08-02 15:12:01.817","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"0","2023-08-02","2023-08-02","15","Business Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"9099","2023-08-02 15:18:12.453","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","15","Business Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"9100","2023-08-02 15:33:16.849","Independente",false,"Inbound","[""calendar"", ""finance_management"", ""patients_management""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","15","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"9101","2023-08-02 15:42:49.749","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","15","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_financiamento_signup","BNPL",,true,false,false,false,false,,,,,
"9102","2023-08-02 16:12:15.059","Independente",false,"Inbound","[""calendar"", ""finance_management"", ""patients_management""]","Apenas SaaS",false,false,true,"13","2023-08-02","2023-08-15","16","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"9103","2023-08-02 16:22:50.949","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"15","2023-08-02","2023-08-17","16","Business Hours","3","Weekday",true,"Organic - search","Organic",,"None",,false,true,false,true,false,"Concluído","2023-08-02 16:32:02.588","2023-08-02 16:32:02.588","2023-08-09 17:44:46.648",
"9104","2023-08-02 16:47:05.080","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-08-02","2023-08-09","16","Business Hours","3","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"9105","2023-08-02 16:48:45.326","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-02","16","Business Hours","3","Weekday",true,"Indicação - interna","Other - known",,"None",,false,true,false,true,false,"Concluído","2023-08-11 09:35:30.838","2023-08-11 09:35:30.839","2023-08-11 11:18:24.024",
"9106","2023-08-02 17:00:48.879","Independente",false,"Inbound","[""bnpl"", ""finance_management"", ""patients_management"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-08-02","2023-08-09","17","Business Hours","3","Weekday",true,"Organic - referral","Organic",,"None",,false,false,false,false,false,,,,,
"9107","2023-08-02 17:15:21.262","Independente",false,"Inbound","[""patients_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","17","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"9108","2023-08-02 17:40:17.757","Independente",false,"no_user",,"Desconhecido",false,false,false,"7","2023-08-02","2023-08-09","17","Business Hours","3","Weekday",false,"Other","Other",,"None",,false,false,false,false,false,,,,,
"9109","2023-08-02 17:53:22.257","Independente",false,"Inbound","[""calendar"", ""finance_management""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","17","Business Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"9110","2023-08-02 19:30:27.662","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"92","2023-08-02","2023-11-02","19","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","base-fria-55k-1",true,false,true,false,false,"Incompleta",,,,
"9111","2023-08-02 19:38:55.088","Independente",false,"Inbound","[""patients_management"", ""finance_management""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","19","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"9112","2023-08-02 19:57:55.860","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","19","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"9113","2023-08-02 21:14:03.193","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-08-02","2023-08-09","21","After Hours","3","Weekday",true,"Paid - google","Paid - google","google_search_financiamento_signup","BNPL",,true,false,false,false,false,,,,,
"9114","2023-08-02 21:40:00.864","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-02","2023-08-09","21","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"9115","2023-08-02 22:26:27.925","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-08-02","2023-08-09","22","After Hours","3","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-08-07 14:30:33.371","2023-08-07 14:30:33.371","2023-08-08 17:59:01.645",
"9116","2023-08-02 23:08:54.327","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-08-02","2023-08-09","23","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"9117","2023-08-03 00:19:12.054","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-03","2023-08-10","0","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,true,false,false,true,"Reprovado","2023-08-09 11:16:04.943","2023-08-09 11:16:04.943",,"2023-08-09 16:07:55.335"
"9118","2023-08-03 00:46:29.998","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-03","2023-08-10","0","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","interesses-validados",true,false,false,false,false,,,,,
"9119","2023-08-03 01:40:07.057","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-03","2023-08-10","1","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,true,false,false,true,"Reprovado","2023-09-08 00:52:31.112","2023-09-08 00:52:31.113",,"2023-09-08 11:14:03.276"
"9120","2023-08-03 07:33:55.306","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-03","2023-08-10","7","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"9121","2023-08-03 07:36:00.513","Independente",false,"Inbound","[""calendar""]","Apenas SaaS",false,false,true,"16","2023-08-03","2023-08-17","7","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_agenda","SaaS","lal-all-1",true,false,false,false,false,,,,,
"9122","2023-08-03 07:42:53.004","Independente",false,"Inbound","[""calendar""]","Apenas SaaS",false,false,true,"7","2023-08-03","2023-08-10","7","After Hours","4","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"9123","2023-08-03 07:44:15.157","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-03","2023-08-10","7","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"9124","2023-08-03 07:46:34.449","Independente",false,"Inbound","[""finance_management"", ""bnpl"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-08-03","2023-08-10","7","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"9125","2023-08-03 07:48:48.707","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-03","2023-08-10","7","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"9126","2023-08-03 08:00:42.388","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"9","2023-08-03","2023-08-12","8","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL",,true,true,false,true,false,"Concluído","2023-08-09 10:09:44.512","2023-08-09 10:09:44.512","2023-08-09 16:03:41.719",
"9127","2023-08-03 08:13:46.678","Independente",false,"Inbound","[""calendar"", ""patients_management"", ""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-08-03","2023-08-10","8","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_agenda","SaaS","base-fria-55k-1",true,false,false,false,false,,,,,
"9128","2023-08-03 08:24:18.171","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-08-03","2023-08-10","8","After Hours","4","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"9129","2023-08-03 08:24:30.491","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-08-03","2023-08-10","8","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","interesses-validados",true,false,false,false,false,,,,,
"9130","2023-08-03 08:44:08.665","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-08-03","2023-08-10","8","After Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"9131","2023-08-03 10:17:38.065","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-08-03","2023-08-10","10","Business Hours","4","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"9132","2023-08-03 10:18:06.091","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"22","2023-08-03","2023-08-25","10","Business Hours","4","Weekday",true,"Organic - social","Organic",,"None",,false,true,false,true,false,"Concluído","2023-08-03 10:40:20.936","2023-08-03 10:40:20.936","2023-08-11 11:30:21.803",
"9133","2023-08-03 10:34:16.283","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""bnpl"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-08-03","2023-08-10","10","Business Hours","4","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"9134","2023-08-03 10:47:41.896","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-08-03","2023-08-10","10","Business Hours","4","Weekday",true,"Paid - google","Paid - google","google_search_financiamento_signup","BNPL",,true,false,false,false,false,,,,,
"9135","2023-08-03 11:48:39.158","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"36","2023-08-03","2023-09-08","11","Business Hours","4","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,true,false,false,true,"Reprovado","2023-08-29 11:02:54.504","2023-08-29 11:02:54.505",,"2023-08-29 12:54:52.329"
